label,text
A411037,"광역교통시설부담금 부과 부적정구리시는 대도시권 광역교통 관리에 관한 특별법에 따르면 주택 외의 시설 없이 주택만을 건축하는 것으로 건축허가를 받은 사업시행자에게 광역교통시설부담금을 부과하여서는 안 되는데도 부과대상이 아닌 ○○에게 광역교통시설부담금 53,294,000원을 부과"
A411072,"기획재정부, 행정자치부, 보건복지부가 담뱃세 인상을 위한 법률 개정안을 마련하면서 담뱃세 인상차익이 제조ㆍ유통사 등이 아닌 국가와 지방자치단체의 세입에 귀속되도록 하였어야 하는데도 이에 대한 근거조항을 규정하는 등의 대책없이 법률 개정안을 마련·시행하여 '14. 12. 31. 기준 담배 재고분 5억 갑 상당에서 발생한 담뱃세 인상차익 7,938억여 원이 제조ㆍ유통사에 귀속되었으므로 관련자의 인사자료로 활용하도록 통보(인사자료)"
A411040,경영정상화계획 이행약정 실적보고 및 점검 불철저예금보험공사는 수협은행의 2012년도 총자산순이익률 실적을 점검하면서 수협은행이 IT비용을 총자산순이익률 실적에 과다 반영하거나 대손충당금을 부족 적립하여 정당한 총자산순이익률 실적보다 실적을 높게 산정하였는데도 이를 알지 못한 채 총자산순이익률 실적을 그대로 받아들여 수협은행에 대한 제재 조치 누락
A411042,"특허청은 조사원 수 등을 기준으로 전문기관에 선행기술조사 사업물량 배분하면서 국내출원의 경우 ′15년 및 ′16년 특허정보진흥센터에 4,066건, 13억여 원 상당 물량을, 국제출원의 경우 ′15년에는 (주)▽▽에 749건, 5억여 원, ′16년에는 특허정보진흥센터에 407건, 2억여 원 상당의 물량이 불공정하게 배분"
A411070,자동차 온실가스 관리제도 개선 필요· 제도가 모든 차량에 적용된 이후인 지난 7년간(2015～2021년) 자동차 온실가스 감축 효과 미미 · 온실가스 배출허용기준을 완화 적용하거나 실적을 실제보다 과다하게 산정하도록 한 자동차 온실가스 관리제도 설계 불합리 - 환경부는 기준이 불합리하게 완화되거나 배출실적이 실제보다 과다 하게 산정되지 않도록 기준공차중량 산정방식 등 제도 개선(통보)
A411080,전력선하지 보상 용역과 관련하여 퇴직자에게 사실과 다른 실적증명서를 발급하거나 적격심사 시 업체 제출서류가 아닌 담당자가 임의로 제출받은 서류로 평가
A411090,항공권 구매권한 제도 도입으로 공적 항공마일리지 문제점 개선 및 예산 절감 기대항공권 구매권한 제도 도입으로 예산절감 등에 기여한 성과급여과에 대하여 표창 등을 하여 사기를 높여 주도록 통보함.
A411010,"구룡천 지방하천 정비사업 실시설계 용역 선금 망실충청남도 '단'본부 직원 3명이 구룡천 지방하천 정비사업 실시설계 용역이 이행되지 않았는데도 채권보전조치를 소홀히 한 결과 선금 197,288천 원을 망실함에 따라 발생한 손해에 대한 판정"
A411030,"도로점용료 등 부과업무 부적정창원시장으로 하여금 도로법 제66조 등에 따라 도로점용료를 부과·징수하지 않은 [별표 1] “도로점용료 미부과 현황” 관련 도로점용자 43명(법인 포함)과 도로점용 권리·의무를 승계하고도 신고하지 않은 “권리·의무승계 미신고에 대한 과태료 미부과 현황” 관련 173명(법인 포함)에 대하여 각각 도로점용료 계 16,220,980원과 과태료 86,500,000원을 부과·징수하고, 도로점용료 부과 및 도로점용 권리·의무승계 미신고자에 대한 과태료 부과 등을 누락하는 일이 없도록 관련 업무를 철저히 하도록 함.(시정)"
A411037,"청소년 야영장 사후관리 부적정포천시는 주식회사 ○○이 청소년활동 진흥법의 시설기준(2,000㎡ 이상)보다 미달되게 야영지 면적을 100분의 20 이상 줄여 야구장을 설치 운영 중인데도 이를 내버려 두고 있음"
A411072,실증발전소 구축을 위한 ‘열병합 발전시스템 구매계획’ 수립 시 SL공사의 ‘음폐수 바이오가스화시설’로부터 2㎿ 출력분에 상당하는 바이오가스 만을 공급받기로 협약이 체결되었으므로 발전소 운영에 필요한 5㎿분의 바이오가스 연료를 무상으로 공급 받을 수 있는지 여부 등을 파악하여 실증발전소 구축에 따른 타당성 및 경제성을 검토하여야 한다.
A411040,♤♤주식회사에 대한 여신심사 불철저♤♤주식회사에 대한 대출기간 연장심사 시 최초 대출 시의 담보인정비율을 적용하면서도 그 사유 등을 심사서에 기재하지 않고 심의회에 부의하여 대출기간 연장승인
A411042,대구 동구는 '15. 2. 10. 관내 건물(면적: 164㎡)에 청소년 이용불가 게임물을 제공할 수 있는 일반게임제공업 영업허가 신청 민원을 접수받아 이를 처리하면서 허가 업무 담당자가 허가신청 민원의 첨부서류인 ‘게임관련업 영업시설·기구 및 설비개요서’에 허가 신청대상 건물이 주거지역에 위치하고 있는 것으로 기재되어 있는데도 일반게임제공업을 허가하여 담당자에게 징계요구
A411070,국가온실가스 감축목표 수립체계 개선 필요· 국가 온실가스 감축목표 수립 과정에서 감축수단 및 감축량에 대해 객관적 근거를 가지고 실현가능성을 검증하는 체계 미비 - 환경부는 실현 가능한 국가 온실가스 감축목표를 수립할 수 있도록 수립체계 개선방안 마련(통보)
A411080,"달성군 보건소 소속의 요양 및 의료급여 수입금 출납담당자가 39,911,291원을 횡령하여 형법 제356조(업무 상의 횡령 또는 배임)에 따라 고발"
A411090,"입주업종 제한지역 용도변경을 통한 외자유치로 지역경제 활성화에 기여여수시(공영개발과)에서 외국인 투자를 유치하여 일자리 창출 등을 통해 지역경제 활성화를 도모하고자 산업단지 입주업종 제한 변경 등 외국 기업의 투자애로사항을 적극 해결하여 여수 국가산업단지 연관단지 중흥지구에 1,000억 원 규모의 투자유치와 이로 인한 총 3천여 명의 직·간접 고용창출이 예상되는 등 지역경제 활성화에 기여한 것에 대해 감사원장의 표창 대상자로 선정"
A411010,"왕암도로 선형개량사업 실시설계 용역 선금 망실충청남도 '단'본부 직원 3명이 지방도 643호 왕암도로 선형개량사업 실시설계 용역이행되지 않았는데도 채권보전조치를 소홀히 한 결과 선금 91,268천 원을 망실함에 따라 발생한 손해에 대한 판정"
A411030,국고보조금 집행잔액 미반환대구광역시는 '14년부터 '18년까지 사이에 종료된 국고보조금 지원사업의 집행잔액을 국고에 미반납
A411037,위법 건축물에 대한 사후조치 등 부적정시정명령을 이행하지 않은 위법 건축물의 건축주에 대하여 ?건축법? 제79조 및 제80조의 규정에 따라 시정명령 및 이행강제금 부과 등 행정처분
A411072,"제주특별자치도개발공사 사장은 2014년 11월부터 사장으로 재직하면서 금전적 복리후생비를 따로 지급해서는 아니되나 708만 원의 복리후생이를 부당수령하였고, 직무관련 업체로부터 3회에 걸쳐 골프향응을 수수하였으며, 제주특별자치도지사의 승인없이 직제를 확대 개편하고 개인적인 용무인데도 209만 원의 출장여비를 부당 수령"
A411040,"신용보증서 담보대출 심사 불철저수협은행은 2013년 3월 신용보증서 담보 기업시설자금 대출(1,750백만 원)심사를 하면서 신용보증기금의 보증약관 및 보증특약에 어긋나게 대출을 실행하여 신용보증기금으로부터 보증금 425백만 원을 받지 못하는 손실 발생"
A411042,"상주시는 관내 토지 2필지(면적: 14,580㎡)와 관련하여 벌채허가 및 산지 일시사용신고 없이 소나무 등을 벌채하고 조경수(느티나무) 재배지로 조성한 불법행위를 조사·복구하는 업무를 처리하면서 복구비를 과소하여 산정하였고 복구설계서 없이 조경수(느티나무)가 식재되어 있는 상태 그대로 복구 준공을 승인처리하여 담당자에게 징계요구"
A411070,목표관리제 관리사각 방안 마련 필요·환경부는 소관부서 업무에 대한 총괄·조정 기능 미흡 - 환경부는 각 소관부처가 관리대상 업체 지정을 누락하지 않도록 업무 총괄 방안 마련(통보)
A411080,"경상북도 소속 공무원이 사업부서 재직 중에 자신의 경력을 허위 작성하여 경력확인서 발급부서에 송부함으로써, 해당 허위 경력이 퇴직 후 취업한 업체의 PQ평가 등에 영향을 미침"
A411090,금융개혁 현장점검반 운영으로 금융규제 개선에 기여금융위원회에서 금융감독원 등과 합동으로 금융개혁 현장점검반을 출범하여 금융회사와의 실시간 소통창구 역할을 하도록 활용하는 등으로 일선 현장에서의 금융개혁 체감도를 향상시키고 금융당국 신뢰도 제고에 기여함
A411010,임시사택 임대차 계약 업무 부당 처리한국교통안전공단 임시사택 임대차 계약 업무 처리에 대한 변상판정 청구사항 조사 및 처리 결과 공개
A411030,ㄷ지구조성사업에 대한 하수도원인자부담금 부과·징수 부적정대구광역시 달서구는 하수도 사용 조례에 따라 하수도원인자부담금은 준공연도의 하수발생량에 준공연도의 단위단가를 곱하여 산정하도록 되어 있는데도 준공시점의 단위단가를 적용하지 아니하고 단위단가를 적용하여 하수도원인자부담금을 적게 부과
A411037,"위법 건축물 관리.감독업무 등 부당처리건축허가 시 법정 용적률을 초과하여 건축허가하고, 지상 4～5층의 오피스텔 4실을 무단 증축하여 도시형 생활주택으로 용도변경 허가하는 등 부당처리"
A411072,한국우편사업진흥원 직원은 2012년 8월경 봉투납품회사와 2회에 걸쳐 금전거래를 하면서 약 4천만 원 상당의 골프회원권을 구매해달라고 하여 취득하고 이를 10여 일 후 상환했다고 진술
A411040,"대출채권 자산건전성 분류 및 대손충당금 적립 불철저수협은행은 ""은행업 감독규정 및 자산건전성분류"" 및 ""대손충당금적립기준 규정""에 어긋나게 대출채권의 자산건전성을 분류하여 2015년도의 경우 대손충당금 121억 원 부족 적립 및 당기순이익 91억 원 과다 산정"
A411042,"상주시는 '14. 11. 27. 및 같은 해 12. 29. 농지전용허가 신청을 접수받아 처리하면서 면적제한 기준을 제대로 확인하지 아니하고 '14. 11. 27. 및 '15. 2. 27. 각각 기준면적을 3,683㎡, 706㎡ 초과한 전체 신청면적에 대하여 전용허가(의제) 처리하는 등 총4,389㎡의 농지를 부당하게 전용허가 하여 담당자에 대한 징계요구"
A411070,자본금 기준 심사업무 등 처리 부적정전문건설업 관련 실태조사 및 주기적 신고에서 자본금 기준을 심사하면서 재무제표에 의심자산이 있는데도 이에 대해 객관적인 증빙서류를 요구하거나 제대로 확인하지 않은 채 자본금 기준에 미달한 건설업체를 자본금 기준을 충족한 것으로 처리
A411080,"경상북도 ○원 급여 담당자는 소득세 원천징수액 등 2,778만 원을 횡령하여 자신의 채무변제에 사용"
A411090,화재·구급 선지령 도입으로 지령 소요시간 단축에 기여부산광역시소방안전본부에서 화재·구급 선지령을 도입하여 지령 소요시간을 단축하는데 기여함
A411010,"보조금 환수 사유 발생을 알고도 보증보험 기간 내 보조금 환수 결정을 하지 않아 손실 발생(판정)관내에 설비투자한 지방투자기업에 지방투자촉진보조금을 지급하고 사후관리 업무를 담당하면서 보험기간 내 보조금 환수 결정을 하지 않았고 3차년 보험금을 지급받지 못한 것은 중대한 과실로 창원시에 150,920,000원의 손해를 끼친 책임이 있어 담당자들에게 변상판정을 함"
A411030,하수도원인자부담금 부과·징수 부적정대구광역시 동구는 수도법 등에 따라 개발사업 등으로 필요하게 된 공공하수도 공사 비용의 원인제공자에게 하수도원인자부담금을 부과하면서 하수도 사용 조례에 따르면 하수도원인자부담금 산정 시 개발행위지역 안의 기존 건축물에서 발생한 하수량은 개발행위로 인한 하수발생량에서 공제하도록 되어 있는데도 재건축아파트 등에 대하여 하수도원인자부담금을 부과하면서 기존 건축물에서 발생한 하수량를 공제하지 않고 하수도원인자부담금을 과다하게 부과
A411037,"불법행위에 대한 이행강제금 미부과 등 사후관리 부적정하남시는 법령을 위반하여 건축, 용도변경, 형질변경을 한 자에 대하여 시정명령 및 이행강제금을 부과하여야 함에도 사후관리를 소홀히 하여 이행강제금을 미부과"
A411072,"개발제한구역법 등에 따라 배치계획을 재고시한 후 주유소 사업자를 공고하지 아니한 채 승소자를 주유소 사업자로 선정될 수 있도록 하고, 강서구 건설관리과 및 서울특별시의 변속차로 관련 협의의견, 법률자문 등에도 불구하고 하행구간의 사업자로 선정"
A411040,"수산업협동조합중앙회 일반사업 관리비 부담 부적정수협은행은 수협중앙회와 공동으로 이용하지 않는 부서의 비용이나 이미 비용을 부담한 부서의 비용도 일반사업관리비로 부담하는 등 2015년부터 2016년 9월까지 계 3,553백만 원의 비용을 과다하게 부담하였고, 예금보험공사는 이러한 수협은행의 일반관리비 과다 부담을 알지 못한 채 지도·감독 미흡"
A411042,"교수 A는 소속 직원의 인건비, 연구비 집행잔액으로 공통경비를 조성하고 직원에게 지급한 성과급을 회수하여 2억 1천만여 원을 횡령하고 횡령한 금액중 1억 2천만여 원을 사적으로 사용, D와 E는 공통경비를 부당 조성하고 직원에게 지급한 성과급을 회수하여 A에게 전달하는 등 A의 연구비 횡령에 협조"
A411070,기술능력 기준 심사업무 처리 부적정건설업 관련 등록기준(기술능력 등)을 심사하면서 고용보험 “피보험자격 이력 내역서”를 제출받지 않아 다른 업체의 근무여부 등을 확인하지 못한 채 기술능력 기준을 충족한 것으로 처리
A411080,"′17. 6. 6. 서울지방교정청 ■교도소 A가 금품을 수수하였다는 신고가 접수되어 「청탁금지법」을 위반 여부를 조사한 바, 같은 법 제8조를 위반하여 금품을 수수한 사실이 확인되어 검찰총장에게 고발 조치함"
A411090,"적극적인 교육훈련으로 응급구조사 확충에 기여전라북도소방본부에서 ""응급구조사 양성 확대 계획""을 마련하여 교육인원을 늘리는 등 적극적으로 교육훈련으로 응급구조사를 확충에 기여함"
A411010,"협약이행 보증금을 징수하지 않아 손실 발생행정재산인 공원 및 야영장 시설 등을 관리위탁하는 계약을 체결하면서 계약보증을 위하여 수탁자로부터 보증보험증권 등 협약이행 보증금을 받지 않음에 따라 보증보험회사로부터 보험금 31,250,000원을 받지 못하게 되어 업무 담당자에게 변상판정 함"
A411030,하수도원인자부담금 부과·징수 부적정대구광역시 북구는 수도법 등에 따라 개발사업 등으로 필요하게 된 공공하수도 공사 비용의 원인제공자에게 하수도원인자부담금을 부과하면서 하수도 사용 조례에 따르면 하수도원인자부담금 산정 시 개발행위지역 안의 기존 건축물에서 발생한 하수량은 개발행위로 인한 하수발생량에서 공제하도록 되어 있는데도 재건축아파트 등에 대하여 하수도원인자부담금을 부과하면서 기존 건축물에서 발생한 하수량를 공제하지 않고 하수도원인자부담금을 과다하게 부과
A411037,"직접생산 자격요건 사후관리 부적정「중소기업자간 경쟁제품 직접생산 확인기준」을 충족하지 못하게 되었는데도 직접생산확인증명서를 반납하지 않은 7개 중소기업에 대하여 「중소기업제품 구매촉진 및 판로지원에 관한 법률」 제11조 제2항, 제3항 및 제5항에 따라 해당 제품의 직접생산확인증명서를 취소"
A411072,"제안요청서 등 입찰 준비에 유리한 내부정보를 특정 업체에 제공하여 정보시스템 구축 용역 관련 공정한 입찰 경쟁을 훼손하고, 하도급 관련 관리·감독 업무를 태만히 하는 등 용역계약 관련 업무를 부당하게 처리한 관련자에 대하여 2024. 4. 26. 퇴직함에 따라 현재 관련자가 근무하고 있는 한국여성인권진흥원장에게 통보하여 인사자료로 활용할 수 있도록 통보"
A411040,"전산운영비 배분 부적정○ 수협은행은 업무전산화추진실무위원회에서 2개 전산시스템의 운영비를 회원조합에 비용배분하는 것으로 의결하고도 2015년 말까지 251백만 원의 비용배분 누락, 또한 수협은행이 단독 개발한 4개 시스템을 회원조합이 이용하고 있는데도 운영비 배분을 위한 업무전산화추진실무위원회 안건 미부의"
A411042,대한적십자사는 혈액사업 연구용역 계약업무 절차를 수행하면서 기술능력평가를 평가기준과 다르게 평가하는 등 부당하게 처리하여 정당하게 평가하였다면 2위로 평가되어야 할 업체를 우선협상자로 선정
A411070,"건설업체에 대한 실태조사 이행점검 및 행정처분 등 부적정담당자가 건설산업기본법 위반 의심업체로 국토부로부터 통보받은 35건의 위반행위에 대하여 관리기간동안 실태조사를 실시하지 않았고, 그 후임자도 의심업체로 통보받은 20건의 위반행위를 조사하지 않는 등 계 55건(35개 의심업체)의 위반행위를 실태조사 없이 그대로 방치"
A411010,"숙박시설 건립사업의 사업이행보증금 부당 면제회계관계직원으로서 중대한 과실로 사업이행보증금을 부당 면제하여 합천군에 2,950,000,000원의 손해를 끼친 관계자 3인에게 변상판정"
A411030,ㄴ 주거환경개선사업에 대한 하수도원인자부담금 부과·징수 부적정대구광역시 북구는 하수도 사용 조례에 따라 공공하수도의 신·증설 등을 수반하는 개발사업시행자에게 하수도원인자부담금을 부과·징수하면서 주거환경개선사업을 준공 처리하고서도 사업시행자인 한국토지주택공사에 하수도원인자부담금 미부과
A411037,"평가위원 선정·교섭시스템 구축·운영 부적정조달청은 평가위원 선정/교섭시스템의 평가위원 개인정보가 암호화되지 않았고, DBMS의 작업내용이 자동 기록·관리되지 않고 있는데도 검수완료 조치하고 업무담당자는 외부업체 직원에게 자신의 관리자 권한의 인증서를 부당 부여"
A411072,"대통령비서실장에게 전 ‘바’비서관 C가 대통령 관저 보수공사 관리·감독업무를 부당 처리한 것은 ""국가공무원법"" 제56조에 위배된 것으로 판단되나 C는 2023. 12. 28. 퇴직한 바 있어 재취업, 포상 등을 위한 인사자료로 활용하고, 인사혁신처에 통보하여 공직후보자 등의 관리에 활용될 수 있도록 통보"
A411040,영어자금 면제이자 산정 부적정○ 수협은행은 해양수산부에 태풍 등으로 수산피해를 입은 어민에게 면제한 영어자금 대출이자의 이차보전을 받으면서 종전 피해와 신규 피해의 이자면제 기간을 중복 산정하여 해양수산부에 이자 105백만 원을 과다하게 청구하여 수령
A411042,"전문건설업 관련 하도급과 재하도급 위반 및 직접시공 위반 등 실태조사 업무 태만, 실태조사와 주기적 신고에서 자본금 기준을 심사하면서 재무제표에 의심자산이 있는데도 이에 대해 객관적인 증빙서류를 요구하거나 제대로 확인하지 않은 채 자본금 기준에 미달한 건설업체를 자본금 기준을 충족한 것으로 처리"
A411070,"이행지급보증보험 보상심사 업무 처리 부적정서울보증보험은 ㈜□□가 청구한 이행지급보증보험금에 대한 보상심사를 하면서 손해액, 책임의 소재 등의 조사를 태만히 하여 2016년 4월 면책가능한 409백만 원을 포함하여 보험금 824백만 원을 지급"
A411090,적극적인 육상풍력발전 입지규제 개선 노력으로 투자활성화에 기여산업통상자원부에서 육상풍력발전의 입지규제 개선을 위해 유관기관 협의 및 합리적 대안제시 등의 방법으로 적극 노력하여 투자활성화에 기여
A411010,"학교용지부담금 채권관리 태만대구시 북구는 관내 재건축조합이 학교용지부담금을 납부하지 않자 조합소유의 아파트에 대해 압류등기를 하였으나 조합의 주장이 부당한데도 조합소유아파트에 대한 압류를 해제하였고 그 결과 체납금 67,259,640원을 징수할 수 없게 되어 감사원법 제31조 제1항의 규정에 따라 회계관계직원 3명에 대해 각각 22,419,880원을 위 관서에 변상할 책임이 있다고 판정함"
A411030,하수도원인자부담금 부과·징수 부적정대구광역시 달성군은 수도법 등에 따라 개발사업 등으로 필요하게 된 공공하수도 공사 비용의 원인제공자에게 하수도원인자부담금을 부과하면서 하수도 사용 조례에 따르면 하수도원인자부담금 산정 시 개발행위지역 안의 기존 건축물에서 발생한 하수량은 개발행위로 인한 하수발생량에서 공제하도록 되어 있는데도 재건축아파트 등에 대하여 하수도원인자부담금을 부과하면서 기존 건축물에서 발생한 하수량를 공제하지 않고 하수도원인자부담금을 과다하게 부과
A411037,우수저류시설 건설공사 발주방식 선정 부적정전주시는 '15. 11월 ㄱㄴ지구 등 2개의 우수저류시설 설치 사업을 건설기술 공모방식으로 결정(계약심의위원회)하고 발주예정 - 그런데 위 사업은 기술난이도가 낮고 공모 건설기술 적용부분(저류조)이 총 공사비의 50%미만으로 관련법 상 건설기술공모 방식 대상이 아님
A411072,"수출입은행은 성동조선해양에 대하여 최소조업도 유지 물량('13년 22척)만 적자 수주하고, 강력한 인적·물적 구조조정을 추진하는 경영정상화방안을 마련하고도 적자수주 물량을 과도하게 허용(총 44척)"
A411040,국가산업단지 입주계약 체결 및 사후관리 업무 부당 처리앞으로 업체들이 「산업집적활성화 및 공장설립에 관한 법률」 등에 의해 정해진 용도별 구역에 위배되게 산업단지에 입주하는 일이 없도록 산업단지 관리에 대한 지도·감독 업무를 철저히 하시기 바람
A411042,"서울보증보험은 ㈜□□가 청구한 이행지급보증보험금에 대한 보상심사를 하면서 손해액, 책임의 소재 등의 조사를 태만히 하여 2016년 4월 면책가능한 409백만 원을 포함하여 보험금 824백만 원을 지급"
A411070,"수산업협동조합중앙회 일반사업 관리비 부담 부적정수협은행은 수협중앙회와 공동으로 이용하지 않는 부서의 비용이나 이미 비용을 부담한 부서의 비용도 일반사업관리비로 부담하는 등 2015년부터 2016년 9월까지 계 3,553백만 원의 비용을 과다하게 부담하였고, 예금보험공사는 이러한 수협은행의 일반관리비 과다 부담을 알지 못한 채 지도·감독 미흡"
A411090,산업단지 입주제한 변경 노력을 통해 투자활성화에 기여신발산업은 공해 유발업종이라는 인식으로 산업단지 입주가 제한되어 있었는데 부산광역시에서 유관기관 협의 및 각종 유해물질 검증 테스트 등으로 공해 유발업종이 아니라는 인식전환을 위해 노력한 결과 산업단지 입주가능 업종으로 지정
A411010,"임시공영주차장 부지 전세계약업무 부당 처리회계직원책임법 제4조 제1항과 제4항의 규정에 따라 A, B, C의 책임의 한계는 각각 2:4:4 정도 있는 것으로 보아 A는 12,000,000원, B와 C는 각각 24,000,000원씩을 변상할 책임이 있다고 인정하고 「감사원법」 제31조 제1항의 규정에 따라 주문과 같이 판정요구"
A411030,"민·군기술협력사업 기술료 국고 미반납국방과학연구소장은 2013년 말까지 징수하여 별도 관리하고 있는 기술료 5,950,832,770원을 ?국고금 관리법? 제7조에 따라 국고에 세입 조치하도록 시정"
A411037,교량하부구조 점검통로 설계 부적정원주지방국토관리청은 민자사업인 “광주∼원주 고속도로 민간투자사업”을 관리하면서 일부 교량의 경우 방음벽 등으로 인해 이동식 접근장비로 점검이 불가능한데도 하부구조 점검통로를 설계에 미반영
A411072,대우조선해양의 대규모 영업손실 이후 경영관리단을 파견하여 직접 자금관리 및 통제를 하면서 대우조선해양이 성과성 상여금 성격의 항목이 포함된 격려금 지급에 대해 합의를 요청하자 전 산업은행 회장 등 3명은 별도의 조치없이 묵인하여 격려금 877억 원 부당 지급
A411040,"정부지원금 지원대상 선정 및 사후관리 부적정앞으로는 “국제 지식재산권 분쟁 예방컨설팅 지원사업”을 추진하면서 대상 중소기업이 사실과 다르게 현금을 직접 부담한 것처럼 증거서류를 제출하여 지원대상으로 선정되거나, 중소기업과 컨설팅 계약을 체결한 특허법률사무소와 특허법인 등이 연구원을 허위로 등록하는 등의 부당한 방법으로 지원금을 지급받는 일이 없도록 관리·감독을 철저히 하시기 바람"
A411042,직무관련자로부터 금품을 수수한 AJ를 「지방공무원법」 제72조의 규정에 따라 징계처분(정직)하시기 바람
A411070,"대리점 지급 수수료율 불합리○ 서울보증보험은 대리점에 보증보험상품의 경쟁정도, 판매전략 등에 따라 수수료율을 차등하여 지급하면서 시장개척 필요성이 감소하거나 시장경쟁력을 강화하여야 할 상품에 대해 수수료율을 조정하지 않고 기존 수수료율을 유지하는 등 대리점 지급 수수료율을 불합리하게 운용"
A411090,관광지 내 공익용 산지의 산지전용 행위제한 불합리 해소에 기여강원도 직원이 관광지 내 공익용 산지에 대한 불합리한 산지전용 행위제한 규정을 개선하는데 기여함
A411010,"임차보증금 채권보전업무 부당처리임차건물의 담보가치가 부족한데도 임차건물의 대지에 전세권을 설정하지 않아 충청남도에 재산상 손해를 입힌 업무 담당자에게 21,432,650원, 담당 팀장 및 과장에게 각 10,716,320원을 변상하도록 판정"
A411030,"시간외근무수당 부당수령 및 지문인식대체용 카드 발급·관리 부적정김천시는 지문인식이 가능한 직원에게 지문인식대체용 카드를 발급하여 사용하게 하고, 카드를 발급받은 직원들이 이를 대리 등록하는 방법으로 출퇴근 시간을 허위로 등록하여 실제 시간외근무를 하지 않고 부당하게 시간외근무수당을 수령하였음"
A411037,노면 표지용 도료 선정 부적정원주지방국토관리청은 “국도6호선 둔내∼무이1 도로건설공사” 등을 시행하면서 노면 표지용 도료는 반사성능이 우수한 2·4·5종으로 설계 및 시공하여야 하는데도 반사성능이 떨어지는 1·3종으로 설계
A411072,한국산업단지공단 직원이 직무관련자로부터 골프 접대 등 향응을 수수
A411040,승진 인사 명목의 부당한 금품 제공 및 수수앞으로 소방안전본부 소속 직원들이 승진 인사 명목으로 금전을 갹출하여 상급자에게 제공하는 일이 없도록 주의
A411042,청원경찰 채용업무를 부당하게 처리한 관련자를 징계처분 하도록 요구
A411070,"수협은행 설립목적에 부합하는 금융 제공 미흡수협은행은 어업인에게 필요한 금융을 제공하기 위해 설립되었으나 어업인에게 비어업인보다 낮은 평균 우대금리를 적용하거나 70개 대출상품 중 어업인 대상 대출상품은 3개에 불과하는 등의 사유로 2016년 6월말 기준 어업인에 대한 대출잔액은 전체 대출잔액 17조 410억 원의 1.34%(2,288억 원)에 불과"
A411090,"적극적인 업무추진으로 근무환경 개선 및 예산절감에 기여감사원 행정지원실 관리지원팀은 청사 내 고질적인 악취 문제를 해결하고, 폐기 예정이던 돌출명패 재활용으로 방문객의 편리 도모 및 예산을 절감하며, 직원 사진패널 설치 및 민원동 재배치로 행복한 일터를 조성하는 데 크게 기여함"
A411010,"임차보증금 회수 업무 처리 태만임차보증금 회수 업무 처리를 태만히한 관련자에게 각각 13,000,000원씩 회수하도록 변상 판정"
A411030,ㅌ지구 내 전력 배전설비에 대한 도로점용료 미부과김천시는 도로법 등에 따라 김천혁신지구 내 도로 등 공공시설에 매설한 전력 배전설비에 대한 도로점용료를 부과하지 않았음
A411037,아이스하키Ⅰ 연습경기장 내화도료 시공 부적정강원도는 “아이스하키I 경기장 건설공사”를 시행하면서 연습경기장 기둥 내화페인트를 적정 시공면적보다 부족하게 시공
A411072,"앞으로 국방부는 전력지원물자에 대한 연구개발 제안서 소요채택 여부를 결정 시 상용품 구매가능 여부를 철저하게 검토하고, 소속 직원이 청탁 등에 따라 업무를 부당하게 처리하는 일이 없게 복무관리를 철저히 하도록 함"
A411040,도시관리계획 수립 용역 감독 및 도시관리계획 결정 부적정「국토의 계획 및 이용에 관한 법률」 등에 위배되게 도시관리계획을 결정하는 일이 없도록 하는 한편 용역계약업체가 과업지시의 내용을 위배하여 용역을 부실하게 수행하는 일이 없도록 용역계약 감독업무를 철저히 하도록 주의
A411042,청원경찰 채용업무를 부당하게 처리한 관련자를 징계 요구
A411070,"영어자금 운용 부적정수협은행은 어업인에게 정부가 이자 일부를 지원하는 영어자금을 대출하면서 영어자금은 최대 3년까지 대출가능한데도 2015년도 대출잔액 2조 935억 원의 80.9%를 동일인에게 3년 이상 장기 대출(신규 대출액은 7.1%, 1,488억 원)하는 등 일부 어업인에게 영어자금을 편중 지원"
A411090,법인세 사후검증업무 개선으로 세원관리 효율화에 기여대전지방국세청에서 양도차익을 손금산입한 것으로 추정되는 법인을 전수 점검하는 방법으로 지방 이전 기업 중 양도차익 과세이연을 받은 법인의 양도차익에 대한 최저한세 적용 여부를 검증하여 법인세를 추가 징수함
A411010,"관사 임대차계약 업무 처리 태만관사 임대차계약 업무 처리를 태만히 한 관련자에 대하여 각각 5,027,380원씩 변상하도록 변상판정"
A411030,"도로점용료 등 부과업무 부적정부산광역시 해운대구청장으로 하여금 ① ?도로법? 제66조 등에 따라 도로점용자 및 불법 도로점용자에 대하여 점용료 및 변상금 미부과액 계 49,538,140원과 권리?의무승계 미신고 도로점용자에 대하여 과태료 계 41,500,000원을 부과·징수하고, ② 앞으로 도로점용료 및 변상금 부과와 권리·의무 승계 미신고 및 지연신고에 대한 과태료 부과 등이 누락되는 일이 없도록 관련 업무를 철저히 하도록 함"
A411037,"산지전용지 사후관리 부적정○ 남양주시는 12년 이후 허가기간 만료 전 복구계획서 미제출자에게 과태료(150만원) 부과를 누락하였고, 복구비로 예치한 보증증권의 보증기간이 경과할 때까지 보험금(5건, 7,488만원)을 청구하지 않음 - 복구의무자에게 누락된 과태료 부과 및 훼손된 산지를 복구하도록 하고, 산지전용허가지 사후관리를 소홀히 한 관련자 주의"
