label,text
주의,"LED가로등 교체사업 협약 체결 업무 등 부적정앞으로 LED가로등 교체사업 관련 협약을 체결하고 이를 이행 할 때에는 투자사업비 항목 및 이자, 이윤 등 투자사업비 산정업무 및 설치 공사 지도·감독 업무를 철저히 하고 관련자에게는 주의를 촉구하시기 바람"
징계문책,승진에 대한 인사 명목으로 부당한 금품을 받은 P을 「소방공무원법」 제24조에 따라 징계처분하도록 요구
통보권고,영어자금 면제이자 정산 부적정○ 수협은행은 해양수산부에 태풍 등으로 수산피해를 입은 어민에게 면제한 영어자금 대출이자의 이차보전을 받으면서 종전 피해와 신규 피해의 이자면제 기간을 중복 산정하여 해양수산부에 이자 105백만 원을 과다하게 청구하여 수령
모범,적극적인 업무 개선 노력으로 공연장 안전 관리 수준 제고에 기여서울특별시 송파구에서 재해대처계획 신고처리를 담당하는 직원이 민원인에게 적극적으로 관련 정보를 제공하고 실질적인 점검으로 안전사고를 사전에 예방하는 등 업무를 모범적으로 처리함
변상,"토지보상금 지급업무 태만토지보상금 채권이 가압류되었는데도 토지보상금을 그대로 지급하여 충주시에 손해를 입힌 관련자 2명에 대하여 충주시에 각 9,653,320원씩 변상하도록 판정"
시정(금액),"정근수당 집행 및 경영실적보고서의 총인건비 인상률 산출업무 부당 처리고용노동부장관은 학교법인 한국폴리텍이 2018년도에 교수 및 일반직 직원에게 정근수당 용도로 목적 외로 사용한 고용보험기금 97,514,853원을 고용보험법 제80조 제3항 등에 따라 반납받고, 2015년부터 2017년까지 학교법인 한국폴리텍의 총인건비 인상률이 정부 기준을 준수한 것처럼 경영실적보고서를 사실과 다르게 작성 및 보고한 것과 관련하여 고용노동부 소관 기타공공기관 경영평가에 관한 규정 제9조 등에 따라 경영평가위원회의 심의·의결을 거쳐 해당 지표를 ‘0점’으로 처리하며, 기관장에게 지급된 성과급 일부를 회수하는 등의 적정한 조치를 하고, 앞으로는 사실과 다르게 작성된 경영실적보고서를 발견하지 못하는 일이 없도록 경영실적 점검업무를 철저히 하시기 바랍니다."
시정(기타),"갑종방화문 및 자동방화셔터 관리 부적정서울특별시농수산식품공사는 80개 방화문 중 22개, 자동방화셔터 9개 중 2개가 파손 등으로 정상 작동 불가한데도 그대로 방치"
인사자료통보,"2년간 원장의 승인 없이 기술자문을 수행하면서 계 4,800만 원을 수령하여 개인용도로 사용한 D의 비위행위는 징계시효가 완성되었으나 재발을 방지하기 위해서는 엄중한 인사조치가 필요하다고 판단되어 그 내용을 통보하오니 한국화학연구원장은 이를 인사자료로 활용하도록 통보"
주의,갈사만 조선산업단지 조성사업 등 부당 추진AI에게 대학교 기숙사 등 건립공사 계약 업무와 관련하여 수의계약 사유에 해당되지 않은데도 수의계약을 체결하는 일이 재발되지 않도록 엄중하게 주의를 촉구하시기 바람
징계문책,상급자에게 승진에 대한 인사 명목으로 부당한 금품을 제공한 W를 「소방공무원법」 제24조에 따라 징계처분하도록 요구
통보권고,"국가연구개발과제 연구비 부당집행「과학기술기본법」 제11조의2 그리고 「국가연구개발사업의 관리 등에 관한 규정」 제19조와 제27조의 규정에 따라 X가 수행한 “ㄲ”(1차) 등 위 3개 연구과제에 대한 재정산을 실시하여 인건비·회의비 등 연구비가 목적 외 용도로 사용된 경우 이를 환수하고, 연구책임자인 X를 상대로 미래창조과학부 소관 국가 연구개발사업의 참여제한 등 필요한 행정조치를 하시기 바람"
모범,"공적자료를 활용한 수급권 조사로 국민연금 부정수급 방지 등에 기여국민연금공단에서 개인정보보호 방안을 제시하여 국민건강보험관리공단(무진료자 명부), 경찰청(실종 신고자 명부), 법무부(출입국 기록) 등 각 공적기관의 협조를 얻어내는 등 수급권 조사업무를 적극적으로 수행하여 442억여 원의 부정수급을 예방하는 효과 거양"
변상,"ㄱ 클러스터사업 보조금 지원 업무 부당처리보조금 집행 및 관리 업무를 부당하게 처리한 관련자 농업기술센터 □과 A, 울릉군 농업기술센터 소장 B, 전 울릉군 농업기술센터 소장 D에게 「감사원법」 제31조 제1항의 규정에 따라 각각 8,000,000원씩을 울릉군에 변상할 책임이 있다고 판정"
시정(금액),"문화예술사업 보조금 정산 업무 처리 등 부적정해당 공연을 수행하면서 다른 용도로 사용한 국고보조금 15,691,000원에 대해 ?보조금 관리에 관한 법률? 제30조 제1항 및 제31조 제1항에 따라 교부결정 취소 및 반환명령 요구"
시정(기타),출하제한 위반 행위 단속 부적정서울특별시농수산식품공사는 출하제한조치를 위반한 출하자가 도매시장법인을 통해 농산물을 출하하였는데도 이를 그대로 방치
인사자료통보,한국토지주택공사 사장은 '공직자의 이해충돌 방지법' 제15조 제1항을 위반한 BM에 대해 같은 법 제28조 제3항 제2호와 제4항에 따라 위반 사실을 과태료 부과 재판 관할 법원에 통보하시기 바랍니다.
주의,"폴리염화알루미늄 단가계약 체결 부적정「공공기관의 운영에 관한 법률」 제44조 제1항 등의 규정에 따라 중소기업자 간 경쟁제품인 폴리염화알루미늄을 기획재정부장관이 고시한 금액 이상 구매하고자 할 때에는 특정업체와 수의계약을 체결한 후 구매하는 대신 조달청장에게 구매를 위탁하거나, 「조달사업에 관한 법률」 제5조의 규정에 의한 다수공급자계약 2단계 경쟁방식에 따라 이를 구매하도록 하고 관련자에게는 주의를 촉구하시기 바람"
징계문책,사업비 등 세출금을 횡령한 A와 세출금 지출 시 계좌정보 및 지출방법이 정당한지 여부 등을 확인하는 업무를 태만히 한 B를 징계처분하도록 요구
통보권고,국가산업단지 입주계약 체결 및 사후관리 업무 부당 처리ㄱ국가산업단지 및 ㄷㅅ국가산업단지의 지원시설구역에서 공장으로 이용 중인 166개 벤처기업집적시설이 「산업집적활성화 및 공장설립에 관한 법률」 등에 의해 정해진 용도별 구역에 적합하게 관리되도록 산업시설구역 등으로 용도변경하거나 위법상태를 조속히 해결할 수 있는 적정한 방안을 마련하시기 바람
모범,"의약품 제조,품질관리 심사업무 개선경인지방식품의약품안전청 소속 직원이 의약품 제조·품질관리 기준 적합여부 심사 업무에 필요한 서식의 세부 작성 표준모델을 만들어 홈페이지에 게재하여 심사기간을 단축하고 이로 인해 제약업체의 경제적 손실을 절감하는 데 기여함"
변상,"출장비 등 일반관리비 횡령한국산업은행 ㄱㄹ주재원 A는 '14. 2월부터 '16. 9월까지 출장비 등 일반관리비를 집행하면서 허위의 수령증과 영수증을 이용하여 444회에 걸쳐 총 238,884.6위안(40,247,270원)을 횡령하고 본인 급여통장에 입금하거나 지인과 식사비에 지출하는 등 개인적인 용도로 사용"
시정(금액),"문화예술사업 보조금 정산 업무 처리 등 부적정해당 공연을 수행하면서 다른 용도로 사용한 지방보조금 31,286,000원에 대해 ?지방재정법? 제32조의8 제1항 및 제2항에 따라 교부결정 취소 및 반환명령 요구"
시정(기타),"겸업금지 위반 중도매인 단속 부적정서울특별시농수산식품공사는 '10. 6월부터 '16. 3월까지 11개 중도매인의 임직원 10명이 총 5,409회에 걸쳐 83억여 원의 농수산물을 가락시장에 출하하는 산지유통인 업무를 겸업하였는데도 아무런 조치 없이 방치"
인사자료통보,"한국토지주택공사 사장은 '부정청탁 및 금품등 수수의 금지에 관한 법률' 제8조 제2항을 위반한 BQ, BR, BS와 같은 법 제8조 제5항을 위반한 ㅋㅊ주식회사와 BU를 포함한 관계자들에 대해 같은 법 제23조 제7항과 제24조에 따라 위반 사실을 과태료 부과 재판 관할 법원에 통보하는 등 적정하게 조치하시기 바랍니다."
주의,"진료기록부 등 작성 부적정앞으로 환자를 전담하는 의사가 부재기간 중 다른 의사에게 진료하도록 한 후 부재 중인 의사 명의로 처방전, 진료기록부 등을 작성하는 일이 발생하지 않도록 관련 업무를 철저히 하시기 바람"
징계문책,보조금을 부당하게 교부한 관련자에게 징계 요구
통보권고,관용차량 사적 사용 및 유연근무제 위반관용차량을 사적 사용하여 개인이 부담해야 할 유류비 및 고속도로 통행료를 해양경비안전교육원 예산으로 부당하게 집행한 금액을 환수하는 방안을 강구하도록 통보
모범,"창의적, 적극적 홍보로 수출계약실적 재고에 기여한국콘텐츠진흥원에서 해외 전시마켓 참가 시 공식 셔틀버스에 국내 캐릭터 배너광고를 하는 등 국내 캐릭터를 창의적, 적극적으로 홍보하여 국내 캐릭터의 인지도 및 수출계약실적 제고에 기여함"
변상,보안관제시스템 구매 선금 채권확보 업무 부당 처리한국가스공사 직원 5명이 업체와 계약을 맺고 지급한 선금을 회수하지 않고 선금보증서의 보증기간이 만료되어 발생한 손해에 대한 판정
시정(금액),"말산업 육성 지원사업 등 추진 부적정거짓 신청이나 부정한 방법으로 교부받은 보조금 44,606,050원(승마시설 개?보수사업: 33,086,050원, 학생승마체험 지원사업: 11,520,000원)에 대하여 ?보조금 관리에 관한 법률? 제30조 제2항 및 제31조 제1항, ?지방재정법? 제32조의8에 따라 교부결정 취소 및 반환명령하도록 시정"
시정(기타),"토지 굴착신고 미이행자에 대한 조치 부적정○ 건축물 설계 등을 위해 실시하는 지반조사는「지하수법」제9조의4에 따른 토지 굴착신고 대상인데도 - 건축허가자료를 통한 굴착신고여부를 조사하지 않아 지하2층 이상 건축허가 93건 중 45건(노원구 12건, 송파구 33건) 미신고, 이중 1건은 시추공(2개) 원상복구 없이 방치 ⇒ 미신고 굴착행위 45건에 대해 과태료 부과 등 조치"
인사자료통보,"부정청탁 및 금품등 수수의 금지에 관한 법률 제23조 제2항에 따라 무자격 업체가 재하도급을 받도록 AP에게 청탁한 AL, AM에 대해 같은 법 제23조 제7항 등에 따라 위반사실을 과태료 부과 재판 관할법원에 통보하는 등 적정하게 조치하도록 통보"
주의,"국가연구개발과제 연구비 부당집행연구과제 계획서 검토 시 외부연구원의 원소속기관, 참여율의 적정성, 국제공동연구의 경우 연구비·연구인력 등의 사용·분담내용 및 연구원의 국내외 체재 일정 그리고 연구개발성과의 귀속·활용에 관한 사항 등을 확인·검토하고, 연구비 집행 시 연구비 집행 증빙서류를 면밀히 검토하며, 연구노트 관리업무를 수행함으로써, 연구비 부당지급이 재발하지 않도록 연구책임자나 세부연구관리기관장 등을 철저히 지도·감독하시기 주의 요구"
징계문책,직무관련자로부터 술 접대 등 향응을 수수한 관련자에 대하여 징계처분 요구
통보권고,"재단법인 세미원 관리·감독 부적정허위 계약을 체결하여 재단법인 세미원의 재산을 빼돌려 재단법인 운영과 무관한 용도로 사용한 A와 전 팀장 B로부터 부당 사용한 463,346,560원을 회수하는 방안을 마련하도록 통보"
모범,우리 기업의 인력확보 및 청년의 해외취업을 돕는 상생 ODA사업 추진우리 기업의 인력확보 및 청년의 해외취업을 돕는 상생 ODA사업 추진
변상,"임금채권변제금 채권 회수업무 태만고용노동부장관에게 '회계관계 직원 등의 책임에 관한 법률' 제4조 제1항 등에 따라 근로복지공단 소속 관련자 2명을 각각 37,726,185원, 16,168,365원 변상할 책임이 있는 것으로 판정"
시정(금액),"말산업 육성 지원사업 등 추진 부적정거짓 신청이나 부정한 방법으로 교부받은 학생승마체험 지원사업 보조금 총 56,430,000원에 대하여 ?보조금 관리에 관한 법률? 제30조 제2항 및 제31조 제1항, ?지방재정법? 제32조의8에 따라 교부결정 취소 및 반환명령하도록 시정조치"
시정(기타),"위법 다세대다가구주택 점검 부적정서울시 노원구,송파구는 다세대주택 등의「건축법」위반사항을 점검하면서 전력량계 확인 등 효과적인 점검을 실시하지 않아, 감사기간 중 허가 세대수보다 전력량계의 수가 많은 189개 주택을 조사한 결과 59개의 위법사항 확인"
인사자료통보,제주소방본부에서 응찰업체 아닌 업체의 실적을 인정해주고 필수 성능(양압기능)을 구현할 수 없다는 제안서를 제출하였는데도 위 제안서를 평가위원회에 상정하여 최종 낙찰 받게 함
주의,정부지원금 지원대상 선정 및 사후관리 부적정앞으로는 컨설팅을 수행한다고 기재한 연구원이 특허법률사무소와 특허법인 등에 실제로 고용되어 컨설팅에 참여할 수 있는지 면밀히 검토하여 특허법률사무소와 특허법인 등 컨설팅 수행법인이 부당하게 지원금을 신청하여 지급받는 일이 없도록 특허법률사무소와 특허법인 등을 철저히 관리하시기 바람
징계문책,"ㄱ 사업 추진 과정에서 분양잔금 조기 납부, 부동산 담보신탁, 채무보증, 공사도급계약 및 수의계약 업무를 부당하게 처리한 Q를 「지방공무원법」 제72조의 규정에 따라 징계처분(해임)하시기 바람"
통보권고,"도시관리계획 수립 용역 감독 및 도시관리계획결정 부적정용역 과업을 발주관서의 승인 없이 하도급하고 용역을 부실하게 수행한 주식회사 ▤▤건축사사무소에 대하여 「지방자치단체를 당사자로 하는 계약에 관한 법률」 제31조에 따라 입찰 참가자격을 제한하는 조치를 하는도록 하는 한편, 「도시·군관리계획수립지침」에 위배되게 용도지역이 부당하게 변경된 관내 ‘▩구’의 용도지역을 당초대로 변경하는 방안을 강구도록 통보"
모범,라오스의 메콩강변 종합관리사업을 통해 경제협력 증진에 기여라오스의 메콩강변 종합관리사업을 통해 경제협력 증진에 기여
변상,"소득세 원천징수액 등 횡령부산광역시 소속기관의 전 분임재무관 및 출납원의 보조자가 소득세 원천징수액 등을 공금예금계좌가 아닌 보통예금계좌로 이체한 후 인출,송금하는 등의 방법으로 17회에 걸쳐 횡령하여, 해당 직원에 대해 변상판정"
시정(금액),"환수 보조금 미반납?지방자치단체 예산편성 운영기준?(행정안전부 훈령) 제5조 및 제6조에 따라 보조사업자로부터 환수한 국고보조금 28,000,000원과 도비보조금 114,481,000원을 소관 중앙행정기관 및 경상북도에 반납하고 앞으로 환수한 국고보조금 등을 소관 중앙행정기관 및 경상북도에 반납하지 않는 일이 없도록 주의 및 시정조치"
시정(기타),위법건축물 점검업무 처리 부적정서울시 송파구는 2013년부터 매년 주차전용건축물을 점검하면서 3/4/5층 전체가 사무실 등으로 무단 용도변경된 것을 확인하고도 시정명령 등 조치 없이 방치
인사자료통보,결재받은 규격에 미달하는 규격서를 작성하고 위원회에 상정하여 장애물 극복능력을 갖추지 못한 로봇을 시범 납품받아 방치
주의,허용규모를 초과한 개발행위허가 부당 처리농림지역 내 개발행위를 허가하면서 허용면적 3만㎡를 2만㎡ 초과하여 허가
징계문책,"ㄱ 사업 추진 과정에서 채무보증업무를 부당하게 처리한 V, W을 「지방공무원법」 제72조의 규정에 따라 징계처분(경징계 이상)하시기 바람"
통보권고,"세출금 횡령 및 회계집행업무 관리·감독 부적정관련자가 횡령금 미반환액을 모두 반환하여 시정이 완료되었으나, 향후 유사 사례 등 재발 방지를 위하여 그 내용을 통보"
모범,민간투자사업 실시협약 변경으로 예산절감에 기여대구광역시에서 민간투자사업 실시협약을 최소운영수입보장 방식에서 비용보전 방식으로 변경하여 재정절감에 기여하였음
변상,"급여원부상 장애등급 미변경으로 인한 장애연금 과다지급국민연금공단은 장애연금 수급권자의 장애등급 변경사항을 급여원부에 반영하지 않아 과다 지급하게 된 장애연금 4,786,820원이 환수 소멸시효 완성으로 환수하지 못하게 됨으로써 공단에 위 금액만큼 손실 발생"
시정(금액),"보조금 사기 및 편취에 대한 환수 등 미조치?보조금 관리에 관한 법률? 제30조 제1항, 제31조 제1항, 제38조, 같은 법 시행령 제17조에 따라 교부결정 취소 및 반환명령을 하도록 시정조치"
시정(기타),"준공 완료된 구축물의 회계처리 부적정감사교육워 테니스장 개선공사비 157,300,590원을 일반유형자산의 취득가액으로 계상하지 않고 공사비 전액을 당기비용으로 회계처리 하여 2015년 재정상태표에 일반유형자산이 157,300,590원 과소 계상되었고, 재정운영표에 프로그램순원가가 같은 금액만큼 과다 계상"
인사자료통보,"한국농어촌공사 부장 BT는 '10년 1월부터 '12년 12월 사이에 인부 8명을 허위로 등록하여 2,954만 원이 지급되게 한 뒤 계좌사용대가 87만 원을 제외한 2,867만 원을 되돌려받아 용도불명하게 사용"
주의,"테니스공원 조성사업 승인조건 이행 미흡 및 보조금 미반납자체 재원을 확보를 조건으로 투자심사 받고도 재원확보 방안 마련없이 사업을 추진하다 '14년 8월 부지만 매입한 채 재정악화로 사업을 중단하였고, 사업중단되었는데도 '13년 교부받은 국비 15억 원 미반환"
징계문책,송수관로 교체공사의 관리 및 감독업무를 태만히 한 CN과 CO를 「한국수자원공사 인사규정」 제43조 및 제44조에 따라 징계처분(경징계 이상)하시기 바람
통보권고,"보조금 교부 업무 부당 처리교부 목적과 달리 보조금을 사용한 업체로부터 보조금 250,000,000원을 모두 환수함에 따라 시정이 완료되었으나 향후 유사 사례 등 재발 방지를 위해 그 내용을 알려드리니 앞으로 관련 업무를 철저"
모범,출자출연기관 온라인 경영평가시스템 구축으로 업무개선충청북도에서 각 출자·출연기관에서 제출하는 방대한 양의 실적보고서 및 증빙서류를 시스템에 전자파일로 전송하기만 하면 평가위원들이 언제 어디서나 시스템에 로그인하여 평가 관련 파일을 검토하고 평가할 수 있게 함으로써 평가자와 피평가자의 업무 부담을 상당히 경감하였음
변상,"관사 임대차 계약 업무 부당 처리국립경주문화재연구소는 '06. 2월부터 '07. 1월까지 채권보전조치 없이 선순위 근저당권이 설정된 빌라 4채의 관사 임대차계약(179백만 원)을 체결하였으며, '11. 9월 임대인의 채무불이행에 따른 빌라 임의경매로 임차보증금 손해가 발생하여 계약담당자 3명에게 계 32백만 원을 변상하도록 판정"
시정(금액),"보조사업자 선정 및 보조금 집행 부적정국세 및 지방세, 4대 보험료를 체납한 업체가 보조사업자로 선정되지 않도록 업무를 철저히 하는 한편, 보조금을 교부 목적 외로 사용한 보조사업자에 대해서는 ?보조금 관리에 관한 법률? 제30조 제1항 및 제31조 제1항 등에 따라 해당 보조금 50,279,130원에 대하여 교부결정 취소 및 반환 명령하도록 시정"
시정(기타),"회계관계 공무원 재정보증 미설정2013. 11. 26.부터 2016. 3. 20. 감사일 현재까지 수입징수관, 재무관, 지출관 등 9명의 회계관계 공무원에 대해 재정보증을 설정하지 않았고, 이 중 5명은 2016. 3. 20. 감사일 현재도 재정보증이 설정되지 않은 채 회계 관련 업무를 담당"
인사자료통보,"한국농어촌공사 차장 CF는 '10년 2월부터 7월 사이에 인부 8명을 허위로 등록하여 1,910만 원이 지급되게 한 뒤 계좌사용 대가 222만 원을 제외한 1,688만 원을 되돌려받아 용도불명하게 사용"
주의,"불법건축물에 대한 사후관리 부적정[건축법] 제79조와 제110조 등에 따르면 불법건축물은 고발조치하고, 시정이 이루어지지 않는 경우 이행강제금 부과 등의 조치를 하여야 하는데도 3회에 걸쳐 반복적인 [건축법] 위반행위에 대해 원상복구 또는 고발 등 실효성 있는 조치없이 내버려두고 있음"
징계문책,"순창군의 허가를 받지 않고 소하천에 배수로 공사를 실시하여 배수로 공사비와 철거비 계 121,967,390원을 비효율적으로 사용한 CR을 한국농어촌공사 「인사규정」 제49조의 규정에 따라 징계처분(경징계 이상)하시기 바람"
통보권고,"LED가로등 교체사업 협약 체결 업무 등 부적정지능형 디밍시스템 설치 및 LED가로등 교체사업·협약서 제3조 제2항의 규정에 따라 준공 완료 전 원가내역을 최종 확인하여 과다 계상되어 있는 총투자금과 이자를 감액 조정하는 방안과, 안전인증을 받은 것과 다르게 전력공급장치(SMPS)를 제조, 납품한 업체에 대해서는 「전기용품안전 관리법」 제3조 및 제19조의 규정에 따라 개선·파기·수거명령에 해당되는 행정처분 조치를 하는 방안을 마련"
모범,세무조사 방법 개선으로 세원 양성화에 기여부산지방국세청에서 본청에서 시달한 자료에만 의존하지 않고 자체적으로 다양한 유형별로 분석대상자를 선정하여 대재산가 및 부동산 투기세력의 구체적인 탈루혐의를 적발하여 세원 양성화에 기여하였음
변상,"국유재산 대부료 징수업무 부당 처리한국자산관리공사는 국유재산을 대부하면서 이행보증보험증권을 제출받았고, 그 후 대부료 체납으로 이행보증보험금 청구권이 발생하였는데도 소멸시효(2년)가 완성되도록 청구하지 않아 보험금(750만 원)만큼 국가에 손실 발생"
시정(금액),"지역특화농공단지 조성 지원 국고보조금 편성 등 부적정농식품부와 충청남북도는 청양군과 괴산군에 국고보조금 38억 3천만 원과 70억 원을 교부하고 이를 정산하는 등 사후관리 농식품부와 충청남도는 청양군이 o농공단지 조성관련 2016년~2018년에 지방재정투자심사를 이행하지 않았는데도 위 보조금을 교부하였고, 청양군은 2회계연도를 초과하고서도 미집행한 국고보조금 15억 3천만원을 미반환 괴산군은 위 ㅁ농공단지 조성 면적이 보조금 교부 당시보다 8,682제곱미터 축소되었는데도 충청북도에 정산서를 제출하지 않았고, 그 결과 면적축소분에 해당하는 보조금 1억 8천만 원 미정산"
시정(기타),교량 상부구조물 설계 부적정공항입구 JCT 기하구조 개선공사 설계 시 보강이 필요한 기존 종리브를 보강하지 않아도 되는 것으로 설계하거나 신설 거더 종리브의 허용응력을 차량 운행 시 발생 가능한 최대응력보다 작게 설계하는 등 구조검토를 소홀히 하여 교량의 구조안전에 문제가 발생할 우려
인사자료통보,"한국농어촌공사 차장 CQ는 '10년 3월부터 '11년 12월 사이에 인부 14명을 허위로 등록하여 1,741만 원이 지급되게 한 뒤 계좌사용대가 106만 원을 제외한 1,634만 원을 되돌려받아 용도불명하게 사용"
주의,"ㅋ지구 우수저류시설 보조금 집행 및 정산 부적정보조사업 내용이나 보조사업비 배분을 변경할 경우 중앙관서장의 승인을 받도록 되어 있고, 용도 외로 집행하거나 잔액이 발생할 경우 반납하도록 되어 있는데도 준공 처리 후 집행잔액이 발생하자 주민 민원해결 등의 사유로 중앙관서장의 승인 없이 보조금 129백만 원을 집행하였고, 보조금 집행잔액 21백만 원을 모두 집행한 것으로 실적보고 한 후 미반납"
징계문책,직무관련업체로부터 아파트를 저가로 취득하고 직무관련자로부터 금품을 수수한 A를 징계처분 요구
통보권고,"갈사만 조선산업단지 조성사업 등 부당 추진분양잔금을 조기 납부하여 하동군에 이자수입 46,791,850원의 손해를 끼친 전 군수 T와 Q에 대하여 「민법」 제750조의 규정에 따라 손해배상을 청구하고 채무보증을 통해 ♥♥에 이익을 주고 하동군에 손해 발생의 위험을 초래한 Q 등 관련자에 대하여 향후 소송 등의 결과에 따라 「민법」 제750조의 규정에 따라 손해배상을 청구하는 등 손실보전방안을 마련하시기 바람"
모범,국민참여 탈세감시제도 운용으로 세원양성화에 기여국세청에서 국민 탈세감시단 제도와 차명계좌 신고포상금 제도를 도입·운용하는 등으로 세원양성화와 성실납세문화를 확산하는 데 기여함
변상,"관사 임대차계약 업무 부당 처리부산지방기상청이 2010년 관사용 오피스텔 1실을 매매가격 34백만 원보다 높은 40백만 원에 임대차 계약한 결과 계약 만료 후 임차 보증금을 모두 돌려받지 못하게 되어 13,736,450원의 국고손실을 초래함"
시정(금액),"시설부담금 정산업무 부적정한국전력공사는 전기공급설비공사 준공이 완료되면 30일 이내에 시설부담금을 정산하여야 하고 정산결과 실제 공사비에 충당하고 남는 시설부담금이 있으면 약정한 이자와 함께 그 금액은 소비자에게 지체 없이 반환하여야 하는데도 2019. 5. 30. 현재 175건을 전기공급설비공사 준공 이후 최소 52일에서 최대 643일 동안 정산하지 않았고, 501건은 정산을 완료하고도 최소 52일에서 최대 1,140일이 경과하도록 환불해야 할 차액 합계 1,009,685,010원을 약정이자와 함께 돌려주지 않고 있어 한전 소비자들이 시설부담금 정산으로 발생하는 환급금을 제때 지급받지 못함"
시정(기타),"노면표시용 도료 설계 및 시공 부적정인천광역시 웅진군에서 “초지대교-인천 간 도로 건설공사”를 시행함에 있어 「교통노면표시 설치·관리 매뉴얼」과는 다르게 노면 표지용 도료에 적합하지 않은 상온 건조형 도료와 가열형 도료 등을 설계에 반영하여 교통사고 발생의 원인이 될 우려가 있으며, 이에 대해 규정에 적합한 제품으로 설계 변경하여 시공할 필요가 있음"
인사자료통보,"한국농어촌공사 과장 CP는 '12년 2월부터 12월 사이에 인부 7명에게 근무일수를 부풀려 인건비 1,241만 원이 지급되게 한 뒤 실제 일한 대가 353만 원을 제외한 888만 원을 되돌려받아 용도불명하게 사용"
주의,4급 정원 운용 부적정[지방자치단체의 행정기구와 정원기준 등에 관한 규정] 제13조 등에 따르면 인구 15만 명 미만인 정읍시는 본청에 2명의 4급을 둘 수 있는데도 4급 정원을 3명으로 운용
징계문책,"「산업집적활성화 및 공장설립에 관한 법률」 등에 따라 정해진 용도별 구역에 위배되게 입주계약을 체결한 B, E, J, H, I와 이에 대한 사후관리를 태만히 한 M, N, O, S를 「한국산업단지공단 인사규정」 제57조 등의 규정에 따라 징계처분하시기 바람"
통보권고,"송수관로 교체공사 감독업무 등 태만“ㅍ정수장 노후송수관로 교체공사”와 관련하여 중복 지급된 운반비와 중복되거나 부족 시공된 자재비 등 133,821,580원을 「공사계약 일반조건」 제19조 및 제20조에 따라 설계변경하여 감액 조치함에 따라 시정이 완료되었으나, 향후 유사사례 등 재발방지를 위하여 그 내용을 통보하오니 관련 업무에 참고하시기 바람"
모범,적극적인 감사업무 수행으로 국제적 위상 제고에 기여적극적인 감사업무 수행으로 국제적 위상 제고에 기여
변상,공사 선금급 채권확보 미조치보은군 계약업무 담당자들이 공사 계약에 관한 선금급 보증기간을 연장하지 않아 선금급 회수가 불가능해짐
시정(금액),광역교통시설부담금 환급업무 처리 부적정- 대도시권 광역교통관리에 관한 특별법에 따라 4년 이상 임대 목적 주택건설사업은 부담금 면제 - 광주광역시는 '17년 1월 북구로부터 주택건설사업계획 승인 사실을 통지받고 (주)○○건설로부터 부담금 1억 3백만여 원 징수하였고 북구가 '17년 4월 분양목적의 당초 주택건설사업계획을 민간임대(8년)목적으로 변경 승인하였는데도 징수한 부담금 미환급
시정(기타),"노면표시용 도료 설계 및 시공 부적정경기도에서 “초지대교-인천 간 도로 건설공사”를 시행함에 있어 「교통노면표시 설치·관리 매뉴얼」과는 다르게 노면 표지용 도료에 적합하지 않은 상온 건조형 도료와 가열형 도료 등을 설계에 반영하여 교통사고 발생의 원인이 될 우려가 있으며, 이에 대해 규정에 적합한 제품으로 설계 변경하여 시공할 필요가 있음"
인사자료통보,"한국농어촌공사 과장 DQ는 '10년에 인부 3명에게 근무 일수를 부풀려 인건비 1,309만 원이 지급되게 한 뒤 초과 지급한 금액 800만 원을 되돌려받아 용도불명하게 사용"
주의,ㄷ파크 사업 승인조건 미이행투자심사에서 이용객 전망 등 객관적 기준을 토대로 최소 규모로 축소할 것을 조건으로 승인받았으면서도 이용객 전망에 대한 분석 등 투자심사 조건 이행 없이 당초 규모 그대로 사업 추진 중
징계문책,외부활동 신고 및 결과보고 업무를 태만히 하고 직장을 무단이탈하는 한편 연구비를 편취하고 직무관련자로부터 금품을 수수한 BO를 국토연구원 「인사관리규정」 제43조의 규정에 따라 징계처분(파면)하시기 바람
통보권고,해외출장경비 횡령 및 부당 집행 등기획재정부의 협조요청과 국민권익위원회의 권고에 따라 「공무원 여비 규정」을 준용하여 강원랜드 「여비규정」을 개정하는 방안을 마련하도록 통보
모범,국제거래 증여세 판정알고리즘 등 개발로 업무효율성 제고 및 부실과세 방지 등에 기여중부지방국세청 조사1국 국제거래조사과 세무주사 C는 국제거래를 통한 역외탈세에 효과적으로 대응하기 위해 증여세 등 과세 판정알고리즘 등을 직접 개발하여 업무효율성을 제고하고 부실과세를 방지하는 등 세수를 공정하고 신속하게 확보하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정
변상,계약변경 승인업무 처리 태만진주시 회계과 담당자들이 선금급 보증기관의 동의를 받아 계약상대자 변경승인을 해야 하는데도 이를 하지 않아 보증이 소멸되어 손해 발생
시정(금액),"업무무관 가지급금에 대한 경정청구 업무처리 부적정양산세무서장에게 [법인세법] 제66조 제4항에 따라 주식회사 ▶▶에 부당환급한 법인세 계 8억여 원을 징수결정하고, 앞으로 업무무관 가지급금과 관련하여 부당하게 손금으로 인정·환급하는 일이 없도록 관련 업무를 철저히 하도록 시정 요구"
